imdb_title_id,title,year,genre,duration,country,language,production_company,actors,description,avg_vote,votes,budget
tt0020629,All'ovest niente di nuovo,1930,Drama,152,USA,English &  French &  German &  Latin,Universal Pictures,Louis Wolheim &  Lew Ayres &  John Wray &  Arnold Lucy &  Ben Alexander &  Scott Kolk &  Owen Davis Jr. &  Walter Rogers &  William Bakewell &  Russell Gleason &  Richard Alexander &  Harold Goodwin &  Slim Summerville &  G. Pat Collins &  Beryl Mercer,A German youth eagerly enters World War I  but his enthusiasm wanes as he gets a firsthand view of the horror.,8,56356,  1200000
tt0020640,Animal Crackers,1930,Comedy,97,USA,English,Paramount Pictures,The Marx Brothers &  Groucho Marx &  Harpo Marx &  Chico Marx &  Zeppo Marx &  Lillian Roth &  Margaret Dumont &  Louis Sorin &  Hal Thompson &  Margaret Irving &  Kathryn Reece &  Robert Greig &  Edward Metcalfe &  The Music Masters,Mayhem and zaniness ensue when a valuable painting goes missing during a party in honor of famed African explorer Captain Spaulding.,7.5,13341,
tt0020641,Anna Christie,1930,Drama,89,USA,English,Metro-Goldwyn-Mayer (MGM),Greta Garbo &  Charles Bickford &  George F. Marion &  Marie Dressler &  James T. Mack &  Lee Phelps,A young woman reunites with her estranged father and falls in love with a sailor  but struggles to tell them about her dark past.,6.6,2760,  376000
tt0020642,Anna Christie,1930,Drama,85,USA,German,Metro-Goldwyn-Mayer (MGM),Greta Garbo &  Theo Shall &  Hans Junkermann &  Salka Viertel,A young woman reunites with her estranged father and falls in love with a sailor  but struggles to tell them about her dark past.,6.9,775,
tt0020661,Back Pay,1930,Drama,63,USA,English,First National Pictures,Corinne Griffith &  Grant Withers &  Montagu Love &  Hallam Cooley &  Vivien Oakland &  Geneva Mitchell &  William Bailey,Hester is bored with Gerald who loves her - bored with the Finley Department store - and bored with Demopolis. She leaves town with a traveling salesman named Bloom and the clothes on her ...,5.1,106,
tt0020668,The Bat Whispers,1930,Crime,83,USA,English,Joseph M. Schenck Productions,Chance Ward &  Richard Tucker &  Wilson Benge &  DeWitt Jennings &  Sidney D'Albrook &  S.E. Jennings &  Grayce Hampton &  Maude Eburne &  Spencer Charters &  Una Merkel &  William Bakewell &  Gustav von Seyffertitz &  Chester Morris &  Hugh Huntley &  Charles Dow Clark,A master criminal terrorizes the occupants of an isolated country mansion.,6.4,828,
tt0020670,Be Yourself!,1930,Comedy,65,USA,English,Joseph M. Schenck Productions,Fanny Brice &  Robert Armstrong &  Harry Green &  G. Pat Collins &  Gertrude Astor &  Budd Fine &  Marjorie Kane &  Rita Flynn,Ethnic comedy of a nightclub entertainer trying to train a boxer.,5.8,161,
tt0020673,Beau Ideal,1931,Adventure,79,USA,English,RKO Radio Pictures,Frank McCormick &  Ralph Forbes &  Lester Vail &  Otto Matieson &  Don Alvarado &  Bernard Siegel &  Irene Rich &  Myrtle Stedman &  Loretta Young &  John St. Polis &  Joe De Stefani &  Paul McAllister &  Hale Hamilton &  George Regas &  Leni Stengel,An American joins the French Foreign Legion in order to rescue a boyhood friend.,5.4,175,
tt0020679,The Benson Murder Case,1930,Crime,65,USA,English,Paramount Pictures,William Powell &  William 'Stage' Boyd &  Eugene Pallette &  Paul Lukas &  Natalie Moorhead &  Richard Tucker &  May Beatty &  E.H. Calvert,A ruthless  crooked stockbroker is murdered at his luxurious country estate  and detective Philo Vance just happens to be there; he decides to find out who killed him.,6.2,280,
tt0020686,Carcere,1930,Crime,87,USA,English &  Russian,Metro-Goldwyn-Mayer (MGM),Chester Morris &  Wallace Beery &  Lewis Stone &  Robert Montgomery &  Leila Hyams &  George F. Marion &  J.C. Nugent &  Karl Dane &  DeWitt Jennings &  Matthew Betz &  Claire McDowell &  Robert Emmett O'Connor &  Tom Kennedy &  Tom Wilson &  Eddie Foyer,A convict falls in love with his new cellmate's sister  only to become embroiled in a planned break-out which is certain to have lethal consequences.,7.1,1849,  414000
tt0020691,Il grande sentiero,1930,Adventure,125,USA,English,Fox Film Corporation,John Wayne &  Marguerite Churchill &  El Brendel &  Tully Marshall &  Tyrone Power Sr. &  David Rollins &  Frederick Burton &  Ian Keith &  Charles Stevens &  Louise Carver,Breck Coleman leads hundreds of settlers in covered wagons from the Mississippi River to their destiny out West.,7.2,3312,  2000000
tt0020693,Billy the Kid,1930,Action,98,USA,English,Metro-Goldwyn-Mayer (MGM),Johnny Mack Brown &  Wallace Beery &  Kay Johnson &  Karl Dane &  Wyndham Standing &  Russell Simpson &  Blanche Friderici &  Roscoe Ates &  Warner Richmond &  James A. Marcus &  Nelson McDowell &  Jack Carlyle &  John Beck &  Chris-Pin Martin &  Marguerita Padula,In this version of the Billy the Kid legend  Billy  after shooting down land baron William Donovan's henchmen for killing Billy's boss  is hunted down and captured by his friend  Sheriff ...,6,347,
tt0020695,The Bishop Murder Case,1929,Drama,88,USA,English,Metro-Goldwyn-Mayer (MGM),Basil Rathbone &  Leila Hyams &  Roland Young &  Alec B. Francis &  George F. Marion &  Zelda Sears &  Bodil Rosing &  Carroll Nye &  Charles Quatermaine &  James Donlan &  Sidney Bracey &  Clarence Geldart &  Delmer Daves &  Nellie Bly Baker,When the body of a man nicknamed "Cock Robin" is found with an arrow in the heart on an archery range along with a chess bishop as a clue  Philo Vance investigates.,6.1,600,
tt0020701,Borderline,1930,Drama,63,UK,,Pool Films,Paul Robeson &  Eslanda Robeson &  Hilda Doolittle &  Gavin Arthur &  Charlotte Arthur &  Blanche Lewin,A negro woman having an adulterous affair with a white man causes his wife to go mad and re-enforces the towns-folk's prejudice against Negroes.,6.2,410,
tt0020702,Temerario nato,1930,Crime,82,USA,English &  Italian &  French,Fox Film Corporation,Edmund Lowe &  Catherine Dale Owen &  William Harrigan &  Marguerite Churchill &  Warren Hymer &  Lee Tracy &  Frank Albertson &  Ilka Chase &  Ferike Boros &  Paul Porcasi &  Joe Brown &  Ben Bard &  Pat Somerset &  Eddie Gribbon &  Mike Donlin,Hoping to use the publicity to get re-elected  a judge sentences a notorious gangster to fight in the war.,5.4,322,
tt0020713,Bright Lights,1930,Drama,69,USA,English,First National Pictures,Dorothy Mackaill &  Frank Fay &  Noah Beery &  Daphne Pollard &  James Murray &  Tom Dugan &  Inez Courtney &  Frank McHugh &  Edmund Breese &  Edward J. Nugent &  Philip Strange,A successful Broadway star ready to retire from her wild career announces her engagement. But her tumultuous past isn't done with her yet.,5.6,242,
tt0020740,Captain Thunder,1930,Adventure,65,USA,English &  Spanish,Warner Bros.,Fay Wray &  Victor Varconi &  Charles Judels &  Robert Elliott &  Bert Roach &  Frank Campeau &  Don Alvarado &  John St. Polis &  Natalie Moorhead &  Robert Emmett Keane &  Frankie Genardi,Victor Varconi plays a charming Mexican bandit gets involved in several conflicting paradoxical relations  including an alliance with a crooked rival bandit and a beautiful daughter of the governor.,4.7,122,
tt0020754,Charley's Aunt,1930,Comedy,88,USA,English,Christie Film Company,Charles Ruggles &  June Collyer &  Doris Lloyd &  Halliwell Hobbes &  Hugh Williams &  Flora le Breton &  Rod McLennan &  Phillips Smalley &  Flora Sheffield &  Wilson Benge,Charley Wyckham and Jack Chesney pressure fellow student Fancourt Babberly to pose as Charley's Brazilian Aunt Donna Lucia. Their purpose is to have a chaperone for their amorous visits ...,6.2,112,
tt0020758,Check and Double Check,1930,Comedy,77,USA,English,RKO Radio Pictures,Freeman F. Gosden &  Charles J. Correll &  Sue Carol &  Irene Rich &  Ralf Harolde &  Charles Morton &  Edward Martindel &  Rita La Roy &  Russ Powell &  Roscoe Ates &  Duke Ellington Orchestra,Typical Amos 'n Andy storyline has the boys trying to make a go of their "open-air" taxi business while they get caught up in a society hassle  involving driving musicians to a fancy party....,5.7,339,
tt0020763,Children of Pleasure,1930,Comedy,70,USA,English,Metro-Goldwyn-Mayer (MGM),Lawrence Gray &  Wynne Gibson &  Judith Wood &  Kenneth Thomson &  Lee Kohlmar &  May Boley &  Benny Rubin,Successful songwriter falls for society girl who is just playing around. He doesn't realize that his girl-Friday is the one he really loves until it is almost too late. Although he is ...,5.7,117,
tt0020768,Il nostro pane quotidiano,1930,Drama,77,USA,English,F.W. Murnau Production,Charles Farrell &  Mary Duncan &  David Torrence &  Edith Murgatroyd &  Guinn 'Big Boy' Williams &  Anne Shirley &  Tom McGuire &  Richard Alexander &  Patrick Rooney &  Ed Brady &  Roscoe Ates,A Chicago waitress falls in love with a Minnesota farmer  and decides to face a life in the country.,7.8,2842,
tt0020785,Conspiracy,1930,Mystery,69,USA,English,RKO Radio Pictures,Bessie Love &  Ned Sparks &  Hugh Trevor &  Ivan Lebedeff &  Rita La Roy &  Gertrude Howard &  Otto Matieson &  Walter Long &  Donald MacKenzie &  Jane Keckley,For the last four years Margaret Holt has been helping her brother  assistant D.A. Victor Holt  to try to bring down the dope dealing Schemer Marko gang. Margaret kills Marko (aka 'James ...,5.4,104,
tt0020793,A Cottage on Dartmoor,1929,Crime,88,UK &  Sweden,,British Instructional Films (BIF),Hans Adalbert Schlettow &  Uno Henning &  Norah Baring,A former barber escapes from a high security prison. Flashback story of an escape from the lonely  high-security Dartmoor Prison.,7.6,989,
tt0020799,The Cuckoos,1930,Comedy,97,USA,English,RKO Radio Pictures,Bert Wheeler &  Robert Woolsey &  Dorothy Lee &  Jobyna Howland &  Hugh Trevor &  June Clyde &  Ivan Lebedeff &  Marguerita Padula &  Mitchell Lewis &  Raymond Maurel,Two phony fortune tellers get mixed up with gypsies.,6.1,210,  407000
tt0020806,Nella morsa delle rotaie,1930,Adventure,74,USA,English,RKO Radio Pictures,Louis Wolheim &  Robert Armstrong &  Jean Arthur &  Hugh Herbert &  Frank Sheridan &  Robert Edeson &  Alan Roscoe &  William P. Burt &  Jim Farley,The tough boss of a railroad yard befriends a young hobo  and unwittingly places in jeopardy his relationship with the woman he loves.,6.2,465,
tt0020815,La squadriglia dell'aurora,1930,Action,108,USA,English &  German &  French,First National Pictures,Richard Barthelmess &  Douglas Fairbanks Jr. &  Neil Hamilton &  Frank McHugh &  Clyde Cook &  James Finlayson &  Gardner James &  William Janney &  Edmund Breon,World War I ace Dick Courtney derides the leadership of his superior officer  but Courtney is soon promoted to squadron commander and learns harsh lessons about sending subordinates to their deaths.,7.2,1602,  611722
tt0020821,The Devil to Pay!,1930,Comedy,72,USA,English,Howard Productions (II),Ronald Colman &  Frederick Kerr &  Loretta Young &  David Torrence &  Florence Britton &  Myrna Loy &  Paul Cavanagh &  Crauford Kent,Spendthrift Willie Leyland again returns to the family home in London penniless. His father is none too pleased but Willie smooth-talks him into letting him stay. At the same time he turns ...,6.5,523,
tt0020823,The Devil's Holiday,1930,Drama,80,USA,English,Paramount Pictures,Nancy Carroll &  Phillips Holmes &  James Kirkwood &  Hobart Bosworth &  Ned Sparks &  Morgan Farley &  Jed Prouty &  Paul Lukas &  Zasu Pitts &  Morton Downey &  Guy Oliver &  Jessie Pringle &  Wade Boteler &  Laura La Varnie,A savvy city girl is hired to sugar an earnest farm boy into a business deal  but loses her heart.,6,146,
tt0020827,La divorziata,1930,Romance,84,USA,English &  French,Metro-Goldwyn-Mayer (MGM),Norma Shearer &  Chester Morris &  Conrad Nagel &  Robert Montgomery &  Florence Eldridge &  Helene Millard &  Robert Elliott &  Mary Doran &  Tyler Brooke &  Zelda Sears &  George Irving &  Judith Wood,When a woman discovers that her husband has been unfaithful to her  she decides to respond to his infidelities in kind.,6.8,2705,  340691
tt0020828,Dixiana,1930,Comedy,100,USA,English,RKO Radio Pictures,Bebe Daniels &  Everett Marshall &  Bert Wheeler &  Robert Woolsey &  Joseph Cawthorn &  Jobyna Howland &  Dorothy Lee &  Ralf Harolde &  Bill Robinson,In antebellum New Orleans  two men vie for the affections of a beautiful young girl during Mardi Gras.,5.3,325,
tt0020836,The Doorway to Hell,1930,Crime,78,USA,English,Warner Bros.,Lew Ayres &  Dorothy Mathews &  Leon Janney &  Robert Elliott &  James Cagney &  Kenneth Thomson &  Jerry Mandy &  Noel Madison &  Edwin Argus &  Eddie Kane &  Tom Wilson &  Dwight Frye &  Charles Judels,Despite his efforts to go straight  a young gangster keeps falling back into crime.,6.5,947,  240000
tt0020838,Il guerriero,1930,Comedy,79,USA,English &  German &  French,Metro-Goldwyn-Mayer (MGM),Buster Keaton &  Sally Eilers &  Cliff Edwards &  Edward Brophy &  Victor Potel &  Arnold Korff &  Frank Mayo &  Pitzy Katz &  William Steele &  Ann Dvorak &  Ann Sothern,A naive and wealthy young man seeks to impress a girl and then unwittingly signs up for army service.,5.8,392,
